stop_id,stop_code,stop_name,stop_lat,stop_lon
12803,21005,OCEAN AVE AT CLAREMONT AVE,40.70807000000001,-74.07732
12804,13255,SHALER BLVD AT ELM AVE,40.83744,-73.99809
12805,13259,SHALER BLVD AT LANCASTER RD,40.82877000000001,-74.00545000000001
12806,30216,TONNELLE AVE 705' N OF 54TH ST,40.79146,-74.0284
12807,21352,BERGEN TPKE AT 45TH ST,40.78422,-74.03326000000001
12808,21009,OCEAN AVE AT STEGMAN ST,40.70296,-74.08115000000001
12809,21025,OCEAN AVE AT GATES AVE,40.69107,-74.09631
1281,26096,RT-23 AT JACKSON AVE#,40.96877000000001,-74.28571000000001
12810,23210,PLAINFIELD RD AT PADDOCK CT,40.55468,-74.37144000000001
12811,28107,GRANT ST AT EIGHTH ST,39.57235,-75.46218
12812,27979,DELAWARE AVE AT 3RD ST#,39.73956,-75.4697
12813,15732,CROSS KEYS RD-CR 689 465' W OF WILLIAMSTOWN RD.,39.74272000000001,-74.99680000000001
12814,16427,SICKLERVILLE RD (CR705) AT WESTERLY DR,39.73626,-75.00054
12815,16430,SICKLERVILLE RD AT KALI RD,39.72953,-74.98975
12816,16411,CHEWS LANDING RD (CR704) AT KENWOOD DR,39.7256,-74.98805
12817,16407,CHEWS LANDING RD (CR704) AT HAWTHORNE RD NORTHERLY,39.71439,-74.98347000000001
12818,15786,SICKLERVILLE RD AT SPRING HOLLOW RD,39.73917,-75.00492000000001
12819,10935,VENTNOR AVE AT CORNWALL AVE,39.33955,-74.47956000000001
1282,26135,NEWARK-POMPTON TPKE AT HAMBURG TPKE,40.99729000000001,-74.30481
12820,10730,VENTNOR AVE AT BRUNSWICK AVE,39.33201,-74.49513
12821,21479,WEST SIDE AVE AT 74TH ST,40.80498,-74.02477
12822,24125,AMBOY AVE 150' S OF CUTTERS DOCK RD,40.54229,-74.27488000000001
12823,15749,GARWOOD RD AT EASTERLY RED BANK DR,39.76719000000001,-75.03532000000001
12824,28031,WEST MAIN ST AT FRANKLIN ST#,39.73191000000001,-75.47240000000001
12825,28020,E MAIN ST AT VIRGINIA AVE,39.72600000000001,-75.46438000000001
12826,23147,LAFAYETTE AVE AT PARSONAGE RD,40.54553000000001,-74.33184
12827,23236,RT-27 AT PLAINFIELD AVE,40.51450000000001,-74.40368000000001
12828,23240,RT-27 (LINCOLN HWY) AT SUTTONS LANE,40.50824,-74.41242000000001
12829,23307,RARITAN AVE AT N. SEVENTH AVE,40.50128,-74.42233
1283,26138,NEWARK POMPTON TPKE AT RT-23,40.98828,-74.30257
12830,32112,OLD SHORT HILLS RD 220'S OF EAST NORTHFIELD RD,40.76918000000001,-74.29998000000001
12831,14607,EAST GATE RD AT HARPER DR#,39.9451,-74.95602000000001
12832,27371,MADISON AVE AT 4TH AVE,40.93554,-74.14841000000001
12833,18641,HAWTHORNE AVE AT CLINTON PL,40.7184,-74.21172
12834,18644,HAWTHORNE AVE AT SEYMOUR AVE,40.7165,-74.20454000000001
12835,31887,W PEDDIE ST AT JELLIFF AVE,40.71481,-74.19941
12836,25585,RT-10 AT TROY HILLS RD,40.82085,-74.40774
12837,18004,MICROLAB ROAD AT REGENT ST,40.79924,-74.35027000000001
12838,18006,OKNER PARKWAY 800'N OF W MT PLEASANT AVE,40.80111,-74.35512
12839,15773,PETER CHEESEMAN LN AT GARWOOD RD,39.76856,-75.03271000000001
1284,12652,GODWIN AVE AT POST ST,40.99101,-74.14165000000001
12840,19323,PRUDENTIAL CAMPUS,40.81344,-74.29688
12841,25072,RT-36 AT LAKESIDE DR#,40.40442,-74.02107000000001
12842,24658,SHORE DR AT CENTRAL AVE#,40.40514,-73.99531
12843,23599,CR-516 at WORTH PL,40.40602000000001,-74.33234
12844,21917,PARK AVE AT 54TH ST,40.78230000000001,-74.01247000000001
12845,23656,TICETOWN RD AT ROTARY SC COMPLEX,40.39627,-74.30300000000001
12846,23643,COTTRELL RD AT MAIDEN LN,40.39874,-74.29773
12847,23243,WOOD AVE AT MCKINLEY ST,40.59043,-74.33764000000001
12848,24150,GREEN ST AT DUNDEE AVE,40.56832,-74.30959
12849,27307,HOLSMAN ST AT STOUT ST,40.92531,-74.16980000000001
1285,12653,GODWIN AVE AT FRANKLIN AVE,40.98973,-74.14105000000001
12850,27519,GETTY AVE AT MICHIGAN AVE#,40.89358,-74.15563
12851,14648,FELLOWSHIP RD AT WEST PARK DR,39.93470000000001,-74.9581
12852,26981,LAFAYETTE AVE 100' S OF UTTER AVE/REA AVE.,40.95947,-74.15572
12853,27515,RIVER RD AT 3RD AVE#,40.93793,-74.15152
12854,27277,EAST 7TH ST AT WOOD ST,40.93206,-74.16215000000001
12855,27458,STRAIGHT ST AT ESSEX ST,40.9127,-74.16627000000001
12856,23222,RT-27 (LINCOLN HWY) AT STURGIS RD,40.52569,-74.38770000000001
12857,24134,FORD AVE AT BURNHAM DR,40.54604,-74.31902000000001
12858,23516,REMSEN AVE AT SANDFORD ST#,40.48333,-74.44912000000001
12859,17167,BROAD ST AT WINDING LN,40.83005,-74.18480000000001
1286,13346,GODWIN AVE AT MALTBIE AVE,40.98322,-74.13534
12860,17169,BROAD ST AT WEST PASSAIC AVE,40.83386,-74.18062
12861,18335,BROAD ST AT CLAY ST,40.75040000000001,-74.16969
12862,27412,MARSHALL ST AT PAXTON ST,40.89691000000001,-74.16749
12863,21567,FRONT ST AT FIFTH ST,40.79316,-74.06286
12864,21569,FRONT ST AT FIRST ST,40.79147,-74.06
12865,27526,EAST 7TH ST AT 6TH AVE#,40.93392,-74.16189
12866,17976,EISENHOWER PARKWAY AT WALNUT ST,40.78774000000001,-74.35016
12867,27570,NORTH 11TH ST AT BROWN AVE,40.93483000000001,-74.17431000000001
12868,17788,CLINTON AVE AT S 21ST ST,40.72417,-74.21950000000001
12869,17790,CLINTON AVE AT GROVE ST,40.72472,-74.22265
1287,12070,ROCK RD AT ACKERMAN AVE,40.96227,-74.11783000000001
12870,26681,BROAD ST AT WARREN ST,40.88976,-74.16904000000001
12871,17296,ROSELAND AVE AT BLOOMFIELD AVE#,40.83821,-74.27562
12872,18356,BROAD ST AT PENNINGTON ST,40.72600000000001,-74.17791000000001
12873,23567,US-9 AT SCHULMEISTER RD,40.42263000000001,-74.30430000000001
12874,24856,US-9 AT ROBERTSVILLE RD,40.35331,-74.30715000000001
12875,18110,MILLBURN AVE AT NORWOOD TER,40.72263,-74.2877
12876,29595,MAIN ST AT EDISON PL,40.7117,-74.3075
12877,21774,PALISADE AVE AT HIGHPOINT AVE/22ND ST,40.76527,-74.03082000000001
12878,21776,PALISADE AVE AT 15TH ST,40.76138,-74.03328
12879,29648,MORRIS AVE AT SHORT HILLS AVE,40.71548000000001,-74.32118000000001
1288,11716,MORLOT AVE AT DOROTHY ST,40.93401,-74.10242000000001
12880,29660,BROAD ST AT MIDDLE AVE,40.71867,-74.33543
12881,29687,MORRIS AVE AT BEDFORD RD,40.72298000000001,-74.36828000000001
12882,26544,HOOPER AVE 750'S OF EDKEN/CAUDINA AVE,39.97012,-74.18384
12883,26550,CNTY RT 549 & POLHEMUS RD,40.00981,-74.14721
12884,18652,HAWTHORNE AVE AT CLINTON PL,40.71849,-74.21126000000001
12885,17221,FRANKLIN ST AT LEXINGTON AVE,40.78478,-74.18451
12886,18603,HELLER PKWY AT NORTH 6TH ST,40.77884,-74.17673000000001
12887,19452,MAIN ST AT ALDEN ST,40.78519,-74.23310000000001
12888,29640,MORRIS AVE AT MEISEL AVE,40.71041,-74.30815000000001
12889,26845,RIVER RD AT MYRTLE AVE,40.82632,-74.13276
1289,11755,BROADWAY AT PLAZA RD,40.92318,-74.10951
12890,25528,COLUMBIA TPKE AT FERNWOOD RD,40.78169,-74.37496
12891,29708,RIVER RD AT BRAINERD RD,40.7336,-74.37198000000001
12892,26933,BELMONT AVE AT COOK ST,40.92982000000001,-74.18248000000001
12893,27528,20TH AVE AT LEWIS ST,40.90877,-74.15889
12894,27237,21ST AVE AT EAST 24TH ST,40.90611000000001,-74.15308
12895,27472,TRENTON AVE AT DELAWARE AVE,40.89543,-74.14613
12896,19312,WASHINGTON AVE AT ROOSEVELT ST,40.82303,-74.14091000000001
12897,26992,VAN WINKLE AVE AT RUTH AVE,40.96417,-74.14562000000001
12898,26993,VAN WINKLE AVE AT LINCOLN AVE,40.96462,-74.14160000000001
12899,27934,MCBRIDE AVE AT WEST 36TH ST,40.90234,-74.19935000000001
1290,27119,MAIN AVE AT AYCRIGG AVE,40.84930000000001,-74.12436000000001
12900,27312,HAZEL ST AT BLOOMFIELD AVE,40.89446,-74.16591000000001
12901,12773,REICHELT RD AT PACIFIC ST,40.92373000000001,-74.02229000000001
12902,29703,RIVER RD AT GREENFIELD AVE,40.73225,-74.37382000000001
12903,24862,RT-9 AT UNION HILL RD,40.33885,-74.30703000000001
12904,23559,RT-9 AT JAKE BROWN RD,40.41608,-74.30469000000001
12905,26313,BRICK BLVD AT CEDAR BRIDGE AVE,40.05432,-74.13951
12906,26398,US-9 AT E COUNTY LINE RD,40.1066,-74.21928000000001
12907,13126,CENTURY RD AT THISTLE DRIVE#,40.93814,-74.08661000000001
12908,24530,FREEHOLD MALL,40.24506,-74.2821
12909,27455,ROSA PARKS BLVD AT BROADWAY,40.91865000000001,-74.15927000000001
1291,26249,LAKESIDE RD AT GREENWOOD LAKE TPKE,41.18821000000001,-74.32966
12910,31598,BROADWAY AT MEMORIAL DR,40.91894000000001,-74.16900000000001
12911,32563,GRAND ST AT MORRIS ST,40.91035,-74.17846
12912,27421,MURRAY AVE AT DAYTON ST,40.90981,-74.18756
12913,27941,MCBRIDE AVE AT HUGHES PL,40.89167,-74.21276
12914,30532,METROPARK RAIL STATION BUS LANE 1,40.56729,-74.33059
12915,11598,PALISADE AVE AT CROSS ST,40.90038000000001,-73.98607000000001
12916,18243,AVON AVE AT TREACY AVE,40.72591000000001,-74.20242
12917,18463,CLINTON AVE AT HILLSIDE AVE,40.72203,-74.19183000000001
12918,24672,US-9 AT SUNNYSIDE RD,40.17562,-74.24225000000001
12919,24543,RT-9 AT SCHIBANOFF RD,40.27478,-74.29400000000001
1292,26253,RT-17A AT STRIPER WAY,41.24442000000001,-74.28883
12920,12797,RIVER RD AT HOLLAND AVE,40.93511,-74.02311
12921,12802,RIVER RD AT FALLER DR,40.92572000000001,-74.02671000000001
12922,27216,11TH AVE AT EAST 35TH ST,40.92074,-74.13956
12923,27219,11TH AVE AT 43RD ST,40.91985,-74.13218000000001
12924,11479,BROADWAY AT BOULEVARD,40.91909,-74.12509
12925,24683,US-9 175'S OF SALEM HILL RD ,40.14721,-74.22585000000001
12926,24692,RT-9 AT STRICKLAND RD PARK & RIDE,40.21117,-74.25867000000001
12927,24540,US-9 AT THREE BROOKS RD,40.23295,-74.27286000000001
12928,24668,RT-9 AT STRICKLAND RD PARK & RIDE,40.20939000000001,-74.25826000000001
12929,24669,US-9 AT CASINO DR (HOWELL LANES),40.20205,-74.25554000000001
1293,26255,RT-17A AT HOMESTEAD VILLAGE DR,41.24927,-74.33616000000001
12930,18249,AVON AVE AT BERGEN ST,40.72531,-74.19901
12931,18254,AVON AVE AT SOUTH 16TH ST,40.72790000000001,-74.21117000000001
12932,18255,AVON AVE AT SOUTH 19TH ST,40.72848,-74.21387
12933,21090,SIP AVE AT CORBIN AVE,40.73220000000001,-74.07181
12934,30431,SPRINGFIELD AVE AT VALLEY ST,40.71741,-74.29101
12935,26890,VAN HOUTEN AVE AT ALTHEA ST,40.85720000000001,-74.14666000000001
12936,26836,PAULISON AVE AT CLIFTON AVE,40.87095,-74.15416
12937,26837,PAULISON AVE AT MADISON AVE,40.86945,-74.15131000000001
12938,27129,MONROE ST AT MARKET ST,40.86824,-74.11737000000001
12939,12664,GODWIN AVE AT IRVING ST,40.99702000000001,-74.14854000000001
1294,26088,NEWARK POMPTON TPKE 211'S OF WILRUE PKWY,40.96453,-74.29526000000001
12940,11966,MACARTHUR AVE AT FREDERICK ST,40.8733,-74.09946000000001
12941,11967,MACARTHUR AVE AT ELIZABETH ST,40.87729,-74.09627
12942,30770,MILITARY PARK LIGHT RAIL STATION,40.73745,-74.17088000000001
12943,27003,BROWERTOWN RD AT LONG HILL RD,40.87698,-74.21557
12944,27447,RIVER ST AT SASSAFRAS ST,40.93189,-74.15860000000001
12945,11311,BERRY CREEK RD AT ENTRANCE STABLE GATES,40.82309,-74.07762000000001
12946,26891,VAN HOUTEN AVE AT PLEASANT AVE,40.85724,-74.14658
12947,26893,VAN HOUTEN AVE AT HURON AVE,40.85906000000001,-74.14979000000001
12948,26764,LAKEVIEW AVE AT ARLINGTON AVE,40.88045,-74.13702000000001
12949,12409,FORT LEE RD AT CHESTNUT ST,40.85985,-73.98404000000001
1295,27675,ALPS RD AT MACDONALD DR,40.93561,-74.24217
12950,11892,MAIN ST AT JOHN ST,40.85547,-73.97762
12951,26559,HOOPER AVE AT MAPLETREE DR,39.97644,-74.18319000000001
12952,12624,MAYWOOD AVE AT WEST MAGNOLIA AVE,40.89808,-74.06481000000001
12953,26946,BELMONT AVE AT BURHANS AVE,40.92921,-74.18191
12954,26998,BROWERTOWN RD AT LONG HILL RD,40.87717000000001,-74.21502000000001
12955,27928,BROWERTOWN RD AT LACKAWANNA AVE,40.88501,-74.20664000000001
12956,12771,REICHELT RD AT RIVER RD,40.92352,-74.02644000000001
12957,12760,BOULEVARD AT LUHMANN DR,40.92219,-74.01728
12958,31110,PAULISON AVE AT OAK ST,40.86201000000001,-74.13834
12959,16858,WHEATON AVE AT L STREET,39.41122,-75.03192
1296,27676,ALPS RD AT WILSON AVE,40.93867,-74.24278000000001
12960,16064,HADDONFIELD RD AT GLADWYN AVE,39.9539,-75.02678
12961,31313,E MAIN ST AT ZELLEY AVE#,39.96865,-74.93288000000001
12962,31315,E MAIN ST AT CURTIS LANE#,39.96722,-74.93628000000001
12963,14599,CAMDEN AVE AT COLLINS AVE#,39.95972,-74.96149000000001
12964,15342,CHAPEL AVE 600'W OF COOPER LANDING RD,39.92873,-75.01602000000001
12965,31156,GATE #3 INSIDE THE WRTC,39.94321,-75.11857000000001
12966,15276,WESTFIELD AVE AT DUDLEY ST,39.94916000000001,-75.08144
12967,15279,WESTFIELD AVE AT N 34TH ST,39.95180000000001,-75.07608
12968,15280,WESTFIELD AVE AT N 36TH ST,39.95243000000001,-75.07509
12969,22843,W STATE ST AT LEE AVE,40.23588,-74.79812000000001
1297,27798,RATZER RD AT IRENE PL,40.94807,-74.26280000000001
12970,22667,TRENTON HIGH SCHOOL,40.21576,-74.74773
12971,22309,HAMILTON AVE AT NEWKIRK ST,40.22143000000001,-74.72623
12972,22149,HAMILTON AVE 100' E OF SALEM PL,40.23027,-74.70506
12973,12124,HACKENSACK AVE AT BLOOMINGDALE'S ENTRANCE,40.90708,-74.03296
12974,11004,NEW BRIDGE RD AT RECTOR COURT,40.91377000000001,-74.00537
12975,15369,CHAPEL AVE AT HIGHLAND AVE,39.93701,-75.03433000000001
12976,15370,CHAPEL AVE AT STATE ST,39.94051,-75.03916000000001
12977,15112,FEDERAL ST AT N DUDLEY ST,39.94713,-75.08026000000001
12978,12992,RT-4 245' W OF SPRING VALLEY RD,40.91807,-74.06241
12979,13354,LINWOOD AVE AT VAN DIEN AVE,40.98217,-74.10168
1298,27688,BLACK OAK RIDGE RD AT HUBBARDTON RD,40.95199,-74.27209000000001
12980,26720,CLIFTON AVE AT THIRD ST,40.87435000000001,-74.14526000000001
12981,26722,CLIFTON AVE AT FIFTH ST,40.87351,-74.14999
12982,26730,CLIFTON AVE AT SAINT JAMES PL,40.862,-74.16541000000001
12983,26732,CLIFTON AVE AT BROOKSIDE DR,40.8577,-74.16979000000001
12984,19905,NORTH WEST BLVD AT SANDY DR#,39.55204000000001,-75.02770000000001
12985,14102,GODWIN AVE AT JACQUELINE DR,41.00872,-74.16208
12986,16155,WESTFIELD AVE AT 46TH ST,39.95681,-75.06837
12987,15285,WESTFIELD AVE AT N 38TH ST,39.95353,-75.07360000000001
12988,15290,WESTFIELD AVE AT DUDLEY ST,39.94916000000001,-75.08175
12989,15293,WESTFIELD AVE AT N. 27TH ST,39.94681000000001,-75.08735
1299,27696,BLACK OAK RIDGE RD AT POMPTON PLAINS CROSS RD,40.97033,-74.27169000000001
12990,16055,COVE RD AT CAMDEN AVE,39.96360000000001,-75.05510000000001
12991,16022,CENTRE ST AT IRVING AVE,39.95781,-75.05013000000001
12992,15972,CENTRE ST AT CEDAR ST,39.95557,-75.04972000000001
12993,16091,PARK AVE AT COVE RD,39.95404000000001,-75.04417000000001
12994,16079,PARK AVE AT COOPER AVE,39.95698,-75.03862000000001
12995,11661,US-9W at CHARLOTTE PL,40.87329,-73.95344
12996,11662,US-9W AT MIDDLESEX AVE,40.86992,-73.95666
12997,11663,SYLVAN AVE AT BAYVIEW AVE,40.86729,-73.95923000000001
12998,22782,STUYVESANT AVE AT LINWOOD AVE,40.23145,-74.77539
12999,21988,LOWER FERRY RD 250'N OF ASHLEY AVE,40.25397,-74.80424000000001
1300,13577,SADDLE RIVER RD AT DANNA WAY,40.91972000000001,-74.09143
13000,15461,MAPLE AVE AT MERION RD,39.9534,-75.02021000000001
13001,31965,E STATE ST AT SOUTH LOGAN AVE,40.22853000000001,-74.73696000000001
13002,29332,W 7TH ST AT GRANT AVE,40.60422000000001,-74.42992000000001
13003,31178,ARRIVE PERRY STREET LOT#,40.22528000000001,-74.76023000000001
13004,22849,LEAVE PERRY STREET LOT,40.22538,-74.76019000000001
13005,30879,RIVER VIEW PLAZA AT THUNDER RD,40.20461,-74.76214
13006,31861,CLARKSVILLE RD AT RAVEN BLVD,40.29519000000001,-74.65523
13007,16044,UNION AVE AT HOLMAN AVE,39.98172,-75.05090000000001
13008,16040,SUCKLE HWY AT MELROSE HWY,39.97963,-75.04133
13009,16041,SUCKLE HWY AT NATIONAL HWY,39.97932,-75.03877
1301,13579,SADDLE RIVER RD AT OXFORD AVE,40.91437000000001,-74.09354
13010,16028,NATIONAL HWY AT JOHN TIPTON BLVD,39.98087,-75.03587
13011,16032,NATIONAL HWY AT JOHN TIPTON BLVD,39.98114,-75.03556
13012,16047,UNION AVE AT SHEPPARD RD,39.98082,-75.04694000000001
13013,30607,MAPLE AVE AT UNION AVE,39.95242,-75.03113
13014,15962,E MAPLE AVE AT CLIFTON AVE,39.95087,-75.04502000000001
13015,22776,W STATE ST 161'S OF PERDICARIS PL. ,40.22477000000001,-74.77759
13016,22733,WALLENBERG AVE IN FRONT OF TERMINAL,40.2192,-74.75422
13017,22274,SOUTH BROAD ST AT ARGONNE AVE,40.18548000000001,-74.68232
13018,22276,SOUTH BROAD ST AT LACY AVE,40.18825,-74.70205
13019,22841,E STATE ST AT SOUTH COOK AVE,40.22491,-74.74300000000001
1302,13580,SADDLE RIVER RD AT BELL AVE,40.91062,-74.09320000000001
13020,21955,BEAR TAVERN RD AT CARDINAL DR,40.2678,-74.82111
13021,22644,N CLINTON AVE AT OTT ST,40.22839,-74.75122
13022,29609,MOUNTAIN AVE AT CALDWELL PL,40.70731000000001,-74.31493
13023,29610,MOUNTAIN AVE AT TOOKER AVE,40.70596,-74.31632
13024,29616,MOUNTAIN AVE AT HILLSIDE AVE,40.69175000000001,-74.33043000000001
13025,29619,MOUNTAIN AVE AT BRIAR HILLS CIR,40.68626,-74.33588
13026,29554,MOUNTAIN AVE AT ACACIA RD,40.66482000000001,-74.38444000000001
13027,29546,E FRONT ST AT TERRILL RD,40.64354,-74.40551000000001
13028,28300,MOUNTAIN AVE AT GRAYBAR DRIVE,40.64018,-74.41626000000001
13029,29785,MORRIS AVE AT STERLING RD,40.6885,-74.24498000000001
1303,11035,VETERANS PLAZA AT WEST CHURCH ST,40.92917000000001,-73.998
13030,22797,SULLIVAN WAY 310'N OF HILVISTA BLVD,40.24028000000001,-74.80412000000001
13031,22091,SULLIVAN WAY 60' S OF PALMER LN,40.24788,-74.81139
13032,30774,RIVERFRONT STADIUM LIGHT RAIL STATION,40.74559,-74.1692
13033,29763,MORRIS AVE AT CREGER AVE,40.70385,-74.29347
13034,29604,MOUNTAIN AVE AT S SPRINGFIELD AVE,40.70384000000001,-74.31807000000001
13035,29641,MORRIS AVE AT S MAPLE AVE,40.70937,-74.30569000000001
13036,28765,US-1 & 9 200'S OF FAIRMOUNT AVE,40.67285,-74.20033000000001
13037,26664,BLOOMFIELD AVE AT INDUSTRIAL DR. EAST,40.84662,-74.15539000000001
13038,29797,MORRIS AVE AT BURNET AVE,40.70248,-74.28961000000001
13039,29627,S SPRINGFIELD AVE AT FIELDSTONE DR,40.69900000000001,-74.3181
1304,12910,KINDERKAMACK RD AT HIGH ST,40.94584,-74.02890000000001
13040,29631,HILLSIDE & S SPRINGFIELD AVE,40.68861,-74.32466000000001
13041,29326,W 7TH ST AT ARLINGTON AVE,40.61372,-74.41881000000001
13042,23873,W 7TH ST AT ROCK AVE,40.58996,-74.44577000000001
13043,29902,VAUXHALL RD AT GS PKWY NB RAMP,40.69788,-74.25482000000001
13044,29893,VAUXHALL RD AT WARREN AVE,40.69723,-74.26193000000001
13045,22717,PERRY ST AT N. MONTGOMERY ST,40.2233,-74.76212000000001
13046,21987,LOWER FERRY RD 500'N OF SOUTHERLY PHILLIPS DR,40.27912000000001,-74.79582000000001
13047,22049,PENNINGTON RD AT UPPER FERRY RD,40.27670000000001,-74.78068
13048,23862,VAIL AVE AT NEW MARKET RD,40.58113,-74.4594
13049,23020,GROVE ST AT PROSPECT AVE,40.58843,-74.46436
1305,11040,WASHINGTON AVE AT CLINTON AVE,40.92223000000001,-73.99682
13050,23015,BOUNDBROOK RD AT SANFORD AVE,40.58794,-74.47182000000001
13051,23349,BOUNDBROOK RD AT GROVE AVE,40.58564000000001,-74.47767
13052,23355,BOUNDBROOK RD AT DAYTON AVE,40.5803,-74.50108
13053,28156,UNION AVE AT WASHINGTON ST,40.56757,-74.54189000000001
13054,28157,UNION AVE AT THOMPSON ST,40.56796000000001,-74.54832
13055,28183,UNION AVE AT CHIMNEY ROCK RD,40.56826,-74.56259
13056,28852,EARHART DR AT METROPLEX RD,40.67726,-74.18725000000001
13057,22793,STUYVESANT AVE AT ELMHURST AVE,40.23562,-74.78281000000001
13058,29653,US-22 AT LAWRENCE RD,40.68532,-74.32108000000001
13059,29655,US-22 1150'E OF FADAM RD,40.68736000000001,-74.31369000000001
1306,11041,WASHINGTON AVE AT BERGEN AVE,40.92501,-73.99678
13060,29818,US-22 AT SPRINGFIELD RD,40.68969000000001,-74.29677000000001
13061,22051,PENNINGTON RD 438'S OF CARLTON/MAIN,40.27006,-74.78359
13062,32669,PENNINGTON RD AT ATLANTIC AVE,40.25651000000001,-74.77856000000001
13063,28769,US-1 & 9 AT FAIRMOUNT AVE,40.67337000000001,-74.20038000000001
13064,28770,US-1 & 9 AT JULIA ST,40.67159,-74.20143
13065,22005,PARKWAY AVE AT SUTHERLAND RD,40.24867,-74.78624000000001
13066,22714,PENNINGTON AVE AT RESERVOIR ST,40.23032000000001,-74.76915000000001
13067,22715,PENNINGTON AVE AT CALHOUN ST,40.22872,-74.76824000000001
13068,22109,WEST UPPER FERRY RD 525' E OF DECOU AVE,40.26781,-74.81231000000001
13069,27178,WALL ST AT 8TH ST,40.86356000000001,-74.11097000000001
1307,11286,MADISON AVE AT JOHNSON AVE,40.94032,-73.99893
13070,22018,PARKWAY AVE AT SARATOGA AVE,40.25416000000001,-74.79155
13071,22023,PARKWAY AVE AT HILLCREST AVE,40.24426,-74.78312000000001
13072,22867,OAKLAND ST AT COOLIDGE AVE,40.23612000000001,-74.77791000000001
13073,27146,PASSAIC ST AT STATE ST,40.86092,-74.12220000000001
13074,29823,US-22 AT GARY RD,40.69779,-74.24850000000001
13075,29600,MOUNTAIN AVE 300'N OF KIMBERLY CT,40.6942,-74.32775000000001
13076,30335,PRINCETON MIDDLE SCHOOL#,40.3611,-74.65588000000001
13077,32140,PROSPECT AVE AT RIVERSIDE DR E#,40.35338,-74.63699000000001
13078,32138,PROSPECT AVE AT PHILLIP DR#,40.35513,-74.63457000000001
13079,32137,RIVERSIDE DR W AT PROSPECT AVE#,40.35904,-74.63115000000001
1308,27030,MAIN ST AT CENTER AVE,40.88166,-74.22975000000001
13080,15473,MORRIS DR AT SPRINGDALE RD,39.86673,-74.97467
13081,15478,MORRIS DR AT DOWNS DR,39.87244,-74.99279
13082,15868,HADDON AVE. N AT HOPKINS AVE,39.90071,-75.03634000000001
13083,15853,HADDON AVE AT REEVE AVE,39.91054,-75.04960000000001
13084,17644,RHODE ISLAND AVE AT GRAND AVE,40.75082,-74.21796000000001
13085,17398,PARK AVE AT CLEVELAND ST,40.7774,-74.22847
13086,17587,PARK AVE AT PROSPECT ST,40.77073,-74.21366
13087,22026,PENNINGTON AVE AT PARKWAY AVE,40.24213,-74.77584
13088,22028,PENNINGTON RD AT PARKSIDE AVE,40.24598,-74.77526
13089,32748,PENNINGTON RD AT EWINGTON AVE,40.25282,-74.77720000000001
1309,27031,MAIN ST AT SHADY LANE,40.88217,-74.23198000000001
13090,22032,PENNINGTON RD AT ATLANTIC ST,40.25659,-74.77843
13091,32742,CHARLES EWING BLVD 420'W OF RT-31,40.28524,-74.78537
13092,32359,S MAIN ST 200'S OF ACADEMY AVE,40.32512000000001,-74.79058000000001
13093,17589,PARK AVE AT NORTH CLINTON ST,40.76868,-74.20935
13094,17591,PARK AVE AT NORTH ORATON PKWY,40.76593,-74.20368000000001
13095,17596,PARK AVE AT NORTH 15TH ST,40.76172,-74.19503
13096,18823,PARK AVE STATION,40.75844,-74.18478
13097,32864,KINGS HWY (CR 611) AT BEACON STREET,39.9559,-74.96516000000001
13098,28358,W MAIN ST AT S DOUGHTY AVE,40.56986000000001,-74.61760000000001
13099,28354,N GASTON AVE AT E CLIFF ST,40.56929,-74.60249
1310,26075,NEWARK POMPTON TPKE AT NEW READ ST,40.94708000000001,-74.28840000000001
13100,28179,UNION AVE AT MORGAN PL,40.56975000000001,-74.57919000000001
13101,28348,MOUNTAIN AVE AT FARRAGUT RD,40.63439,-74.42270000000001
13102,28383,TERRILL RD at RT-22 #,40.64483000000001,-74.40947000000001
13103,29540,FRONT ST AT GRANT AVE,40.64559000000001,-74.40346000000001
13104,29548,MOUNTAIN AVE AT MONTAGUE AVE,40.65591000000001,-74.39752
13105,29549,MOUNTAIN AVE AT WESTFIELD RD,40.65836,-74.39492
13106,14268,US-130 at GILBERT RD #,40.08759000000001,-74.82746
13107,17200,BROUGHTON AVE AT BESSIDA ST,40.82325,-74.17922
13108,17204,BROUGHTON AVE AT PETTIT ST,40.81482,-74.18686000000001
13109,17190,BROAD ST AT BELLEVILLE AVE,40.80006,-74.19688000000001
1311,26079,NEWARK POMPTON TPKE 307'S OF WILRUE PKWY,40.9647,-74.29516000000001
13110,26825,MARKET ST 463' S OF BRIGHTON RD.,40.84554000000001,-74.15985000000001
13111,27067,BROADWAY AT VAN HOUTEN AVE,40.85354,-74.13942
13112,27069,BROADWAY AT PAULISON AVE,40.85841000000001,-74.13118
13113,27070,BROADWAY AT GREGORY AVE,40.85905,-74.12989
13114,13470,ROCHELLE AVE 64'N OF CENTRAL AVE,40.9034,-74.07820000000001
13115,13471,ROCHELLE AVE AT RAILROAD AVE,40.90017,-74.07857
13116,12463,GARIBALDI AVE AT MAIN ST,40.88485,-74.08206000000001
13117,17193,BROUGHTON AVE AT PETTIT ST,40.8149,-74.18659000000001
13118,22737,ROEBLING AVE AT DIVISION ST,40.21123,-74.74498000000001
13119,22212,CLINTON AVE AT LILY ST,40.20017,-74.7296
1312,21386,BOULEVARD EAST AT 75TH ST,40.79459000000001,-73.99863000000001
13120,23340,BOUNDBROOK RD AT MOUNTAIN AVE,40.58009000000001,-74.50135
