shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1,40.73774,-74.24529000000001,1,.006
1,40.73691,-74.24242000000001,2,.174
1,40.73629,-74.24041000000001,3,.288
1,40.73537,-74.23743,4,.457
1,40.73655,-74.23646000000001,5,.56
1,40.73933,-74.23498000000001,6,.767
1,40.74005,-74.23256000000001,7,.966
1,40.73955,-74.23109000000001,8,1.051
1,40.73905000000001,-74.22880000000001,9,1.175
1,40.73843,-74.22589000000001,10,1.334
1,40.73803,-74.22363,11,1.457
1,40.73744000000001,-74.22198,12,1.553
1,40.73663000000001,-74.21976000000001,13,1.682
1,40.73561,-74.21825000000001,14,1.791
1,40.73614000000001,-74.21503000000001,15,2.03
1,40.7381,-74.21390000000001,16,2.177
1,40.73797,-74.21309000000001,17,2.225
1,40.73755000000001,-74.21124,18,2.326
1,40.73724,-74.2098,19,2.405
1,40.73675,-74.20762000000001,20,2.524
1,40.73624,-74.20531000000001,21,2.65
1,40.73561,-74.20252000000001,22,2.803
1,40.73503,-74.19991,23,2.946
1,40.73463,-74.19809000000001,24,3.045
1,40.73402,-74.1953,25,3.197
1,40.73532,-74.19172,26,3.482
1,40.73497,-74.19070000000001,27,3.54
1,40.73447,-74.18892000000001,28,3.666
1,40.73506,-74.18604000000001,29,3.823
1,40.73529000000001,-74.18491,30,3.884
1,40.73619,-74.18006000000001,31,4.146
1,40.73664,-74.17837,32,4.24
1,40.73644,-74.17559,33,4.399
1,40.73559,-74.17238,34,4.577
1,40.73484000000001,-74.16987,35,4.719
1,40.73378,-74.16446000000001,36,5.012
1,40.73214,-74.16275,37,5.159
1,40.7304,-74.16055,38,5.326
1,40.72917,-74.15839000000001,39,5.467
1,40.72832,-74.15639,40,5.588
1,40.72815000000001,-74.15438,41,5.7
1,40.72851,-74.15254,42,5.799
1,40.72884000000001,-74.15086000000001,43,5.89
1,40.72922000000001,-74.14894000000001,44,5.995
1,40.72985000000001,-74.14563000000001,45,6.174
1,40.73062,-74.14296,46,6.324
1,40.73137000000001,-74.14095,47,6.441
1,40.73188,-74.13966000000001,48,6.518
1,40.73222000000001,-74.13755,49,6.635
1,40.73232,-74.1341,50,6.816
1,40.73714,-74.13409,51,7.499
1,40.73534,-74.13290000000001,52,7.657
10,40.73206,-74.06211,1,0
10,40.73162000000001,-74.06878,2,.49
10,40.73201,-74.07054000000001,3,.586
10,40.73229000000001,-74.07188000000001,4,.66
10,40.7298,-74.07441,5,.904
10,40.72739000000001,-74.07621,6,1.096
10,40.72504,-74.07783000000001,7,1.279
10,40.72429,-74.07848,8,1.341
10,40.72322,-74.07939,9,1.429
10,40.72185,-74.08064,10,1.544
10,40.72114000000001,-74.08176,11,1.646
10,40.72254,-74.08524000000001,12,1.853
10,40.72367000000001,-74.08864000000001,13,2.048
10,40.724,-74.08955,14,2.101
10,40.72876,-74.10380000000001,15,2.92
10,40.73442,-74.12946000000001,16,4.337
10,40.73428000000001,-74.13274000000001,17,4.51
10,40.73421,-74.13422,18,4.588
10,40.73246,-74.13984000000001,19,4.986
10,40.73255,-74.1417,20,5.103
10,40.73196,-74.14395,21,5.228
10,40.73144000000001,-74.14573,22,5.328
10,40.73018,-74.14671000000001,23,5.46
10,40.72938000000001,-74.14868000000001,24,5.61
10,40.72902000000001,-74.15051000000001,25,5.71
10,40.72853000000001,-74.15299,26,5.844
10,40.72808000000001,-74.15521000000001,27,5.965
10,40.72851,-74.15661,28,6.049
10,40.72957,-74.15899,29,6.195
10,40.73091,-74.16108000000001,30,6.34
10,40.73238000000001,-74.16293,31,6.48
10,40.73409,-74.16461000000001,32,6.708
10,40.73485,-74.16901,33,6.945
10,40.73581,-74.17270000000001,34,7.151
10,40.73639,-74.17453,35,7.255
10,40.73652000000001,-74.1795,36,7.526
10,40.73545,-74.18457000000001,37,7.803
10,40.73507,-74.18644,38,7.905
10,40.73479,-74.18803000000001,39,7.99
10,40.73500000000001,-74.19032,40,8.119
10,40.73532,-74.19173000000001,41,8.196
10,40.73436,-74.19638,42,8.544
10,40.73489,-74.19872000000001,43,8.673
10,40.73508,-74.19958000000001,44,8.72
10,40.73563,-74.20205,45,8.855
10,40.73629,-74.20502,46,9.017
10,40.73690000000001,-74.20771000000001,47,9.165
10,40.7374,-74.20998,48,9.289
100,40.65853000000001,-74.27555000000001,20,3.412
100,40.65578,-74.27744000000001,21,3.708
100,40.6544,-74.27771,22,3.809
100,40.65206000000001,-74.27891000000001,23,3.982
100,40.65093,-74.28006000000001,24,4.082
100,40.64844,-74.27925,25,4.306
100,40.64521000000001,-74.27499,26,4.622
100,40.64481000000001,-74.27818000000001,27,4.828
100,40.64273,-74.28294000000001,28,5.123
100,40.64069000000001,-74.28632,29,5.35
100,40.63922,-74.29277,30,5.717
100,40.63753000000001,-74.29786,31,6.016
100,40.63477,-74.30216,32,6.314
100,40.63188,-74.30697000000001,33,6.64
100,40.63193,-74.31451000000001,34,7.162
100,40.66563,-74.2149,1,0
100,40.66486,-74.21823000000001,2,.203
100,40.66422,-74.22067000000001,3,.339
100,40.66366,-74.22299000000001,4,.467
100,40.66285000000001,-74.226,5,.635
100,40.66224,-74.22911000000001,6,.804
100,40.66161,-74.23369000000001,7,1.049
100,40.6612,-74.23675,8,1.212
100,40.66074,-74.23994,9,1.383
100,40.6604,-74.24276,10,1.533
100,40.66013,-74.24508,11,1.656
100,40.65974000000001,-74.24739000000001,12,1.78
100,40.66066,-74.25034000000001,13,1.994
100,40.66028,-74.25307000000001,14,2.139
100,40.65996000000001,-74.25552,15,2.27
100,40.65929000000001,-74.26057,16,2.539
100,40.65886,-74.26375,17,2.709
100,40.65951,-74.26841,18,3.031
100,40.65896,-74.27237000000001,19,3.242
1000,39.83428000000001,-75.12484000000001,94,43.84
1000,39.84123,-75.12499000000001,95,44.319
1000,39.84461,-75.12502000000001,96,44.553
1000,39.84695000000001,-75.12501,97,44.714
1000,39.85166,-75.12505,98,45.039
1000,39.85646000000001,-75.12507000000001,99,45.37
1000,39.86144,-75.12505,100,45.714
1000,39.86506,-75.12504000000001,101,45.964
1000,39.86753,-75.12503000000001,102,46.134
1000,39.86888,-75.12520000000001,103,46.228
1000,39.87162,-75.12567,104,46.418
1000,39.487,-75.04104000000001,36,14.89
1000,39.48808,-75.04288000000001,37,15.074
1000,39.49241000000001,-75.04182,38,15.423
1000,39.49399,-75.02505000000001,39,16.466
1000,39.49613,-75.02498,40,16.613
1000,39.50248000000001,-75.02487000000001,41,17.076
1000,39.51966,-75.02356,42,18.263
1000,39.53495,-75.02238000000001,43,19.32
1000,39.54639,-75.02475000000001,44,20.122
1000,39.54793,-75.02545000000001,45,20.235
1000,39.55204000000001,-75.02770000000001,46,20.543
1000,39.55686,-75.03168000000001,47,20.937
1000,39.56557,-75.03917000000001,48,21.659
1000,39.57255000000001,-75.05284,49,22.666
1000,39.57883,-75.04838000000001,50,23.371
1000,39.58105,-75.05071000000001,51,23.568
1000,39.59546,-75.06289000000001,52,24.761
1000,39.61094000000001,-75.07393,53,25.981
1000,39.61685000000001,-75.07948,54,26.489
1000,39.63316,-75.08502,55,27.67
1000,39.64787,-75.08898000000001,56,28.707
1000,39.65161000000001,-75.09001000000001,57,28.97
1000,39.66059000000001,-75.09239000000001,58,29.603
1000,39.66523,-75.09364000000001,59,29.93
1000,39.66725,-75.09417000000001,60,30.072
1000,39.67257,-75.09564,61,30.447
1000,39.68008,-75.0976,62,30.976
1000,39.70219,-75.10924,63,32.688
1000,39.70429,-75.11152000000001,64,32.945
1000,39.87299,-75.12487,105,46.527
1000,39.87864,-75.12298000000001,106,47.067
1000,39.87925000000001,-75.12251000000001,107,47.116
1000,39.88081,-75.12130000000001,108,47.241
1000,39.88796000000001,-75.12043000000001,109,47.741
1000,39.89257000000001,-75.12033000000001,110,48.059
1000,39.89585,-75.12027,111,48.286
1000,39.90012,-75.12015000000001,112,48.58
1000,39.94325000000001,-75.11908000000001,113,52.913
1000,39.94624,-75.11841000000001,114,53.125
1000,39.94856,-75.1178,115,53.452
1000,39.95523,-75.14957000000001,116,55.683
1000,39.70627,-75.11104,65,33.085
1000,39.71266000000001,-75.11175,66,33.535
1000,39.7147,-75.11370000000001,67,33.71
1000,39.71773,-75.11658000000001,68,33.97
1000,39.72271000000001,-75.12144000000001,69,34.4
1000,39.7259,-75.12447,70,34.673
1000,39.72918000000001,-75.12762000000001,71,34.955
1000,39.7308,-75.12913,72,35.092
1000,39.73457000000001,-75.12108000000001,73,35.687
1000,39.73597,-75.12139000000001,74,35.791
1000,39.40212,-75.03448,1,0
1000,39.40231,-75.03165,2,.142
1000,39.40265,-75.02609000000001,3,.441
1000,39.40427,-75.01952,4,.81
1000,39.40126,-75.01842000000001,5,1.071
1000,39.39262,-75.01854,6,1.668
1000,39.3888,-75.01878000000001,7,1.932
1000,39.38302,-75.01570000000001,8,2.382
1000,39.37428000000001,-75.01355000000001,9,3.227
1000,39.37126000000001,-75.02228000000001,10,3.739
1000,39.37468000000001,-75.02532000000001,11,4.084
1000,39.38136,-75.02914000000001,12,4.588
1000,39.38461,-75.03103,13,4.834
1000,39.38757,-75.03276000000001,14,5.059
1000,39.39083,-75.03463000000001,15,5.305
1000,39.39973000000001,-75.03713,16,5.947
1000,39.40555000000001,-75.03774,17,6.35
1000,39.40691,-75.03399,18,6.645
1000,39.41122,-75.03192,19,6.962
1000,39.41495,-75.02991,20,7.241
1000,39.41907,-75.02759,21,7.551
1000,39.4399,-75.01747,22,9.102
1000,39.44600000000001,-75.01477000000001,23,9.547
1000,39.45146,-75.01236,24,9.945
1000,39.46134,-75.00796000000001,25,10.666
1000,39.47135,-75.00352000000001,26,11.397
1000,39.47829,-75.00114000000001,27,11.892
1000,39.48509000000001,-75.00044000000001,28,12.423
1000,39.48533,-75.00698000000001,29,12.773
1000,39.48553,-75.01075,30,12.975
1000,39.48572,-75.01367,31,13.132
1000,39.48598,-75.01904,32,13.419
1000,39.48643000000001,-75.02898,33,14.094
1000,39.4873,-75.03421,34,14.472
1000,39.48678,-75.03632,35,14.637
1000,39.73977,-75.11335000000001,75,36.357
1000,39.74789000000001,-75.11306,76,36.919
1000,39.75688,-75.11023,77,37.559
1000,39.76233000000001,-75.10846000000001,78,37.947
1000,39.76540000000001,-75.10747000000001,79,38.165
1000,39.77824,-75.10333,80,39.078
1000,39.77852,-75.10107000000001,81,39.21
1000,39.77932000000001,-75.09664000000001,82,39.5
1000,39.78279000000001,-75.10072000000001,83,39.823
1000,39.78454,-75.10292000000001,84,39.991
1000,39.79724,-75.11719000000001,85,41.152
1000,39.80342,-75.12362,86,41.699
1000,39.81046000000001,-75.12440000000001,87,42.196
1000,39.81319000000001,-75.12441000000001,88,42.385
1000,39.81788,-75.12455,89,42.708
1000,39.81961,-75.1246,90,42.828
1000,39.82117,-75.12463000000001,91,42.935
1000,39.82385,-75.12469,92,43.12
1000,39.82996,-75.12480000000001,93,43.542
1001,39.71447000000001,-75.11366000000001,60,23.391
1001,39.71247,-75.11174000000001,61,23.563
1001,39.70613,-75.11123000000001,62,24.014
1001,39.70422000000001,-75.11173000000001,63,24.149
1001,39.70209000000001,-75.1093,64,24.398
1001,39.6797,-75.09767000000001,65,26.137
1001,39.67299000000001,-75.09585000000001,66,26.61
1001,39.66722,-75.09434,67,27.016
1001,39.66521,-75.09376,68,27.158
1001,39.66029,-75.09245,69,27.504
1001,39.65423000000001,-75.09084,70,27.931
1001,39.65181,-75.09020000000001,71,28.102
1001,39.64817,-75.08918000000001,72,28.359
1001,39.63353,-75.08524000000001,73,29.39
1001,39.61708,-75.08006,74,30.565
1001,39.61054,-75.07384,75,31.133
1001,39.59584,-75.06335,76,32.291
1001,39.58157000000001,-75.05147000000001,77,33.466
1001,39.57743000000001,-75.04717000000001,78,33.832
1001,39.57295000000001,-75.05259000000001,79,34.382
1001,39.56577,-75.03947000000001,80,35.397
1001,39.55705,-75.03199000000001,81,36.119
1001,39.55242000000001,-75.02810000000001,82,36.5
1001,39.54658000000001,-75.02503,83,36.937
1001,39.53511,-75.02251000000001,84,37.746
1001,39.51936000000001,-75.02374,85,38.834
1001,39.50267,-75.02503,86,39.988
1001,39.49566,-75.02561,87,40.472
1001,39.49255,-75.04219000000001,88,41.629
1001,39.48679000000001,-75.04115,89,42.136
1001,39.48650000000001,-75.0351,90,42.46
1001,39.4873,-75.03421,91,42.698
1001,39.48621,-75.02879,92,43.037
1001,39.48572,-75.01848000000001,93,43.736
1001,39.48548,-75.01346000000001,94,44.005
1001,39.48542,-75.01078000000001,95,44.148
1001,39.48524,-75.00734,96,44.333
1001,39.4849,-75.00028,97,44.711
1001,39.47741000000001,-75.00164000000001,98,45.297
1001,39.47015,-75.00425000000001,99,45.819
1001,39.46038,-75.00861,100,46.532
1001,39.45113000000001,-75.01267,101,47.206
1001,39.44496,-75.0154,102,47.656
1001,39.43869,-75.01819,103,48.114
1001,39.41928,-75.02767,104,49.562
1001,39.41561,-75.02971000000001,105,49.837
1001,39.41145,-75.03198,106,50.149
1001,39.40471,-75.03781000000001,107,50.832
1001,39.40024,-75.03734,108,51.141
1001,39.39741,-75.03715000000001,109,51.337
1001,39.39264,-75.03584000000001,110,51.679
1001,39.38699,-75.03256,111,52.107
1001,39.38313,-75.01559,117,54.744
1001,39.38877,-75.01862000000001,118,55.191
1001,39.39353000000001,-75.01828,119,55.52
1001,39.40077,-75.01815000000001,120,56.02
1001,39.40448000000001,-75.01924000000001,121,56.317
1001,39.40277,-75.02630000000001,122,56.716
1001,39.40241,-75.03194000000001,123,57.019
1001,39.40216,-75.03595,124,57.234
1001,39.77941000000001,-75.09712,48,17.566
1001,39.77863,-75.10106,49,17.876
1001,39.76537,-75.10764,50,18.927
1001,39.76277,-75.10848,51,19.112
1001,39.75671000000001,-75.11041,52,19.542
1001,39.38457,-75.03115000000001,112,52.29
1001,39.38136,-75.02931000000001,113,52.533
1001,39.37462,-75.02549,114,53.041
1001,39.37117000000001,-75.02216,115,53.389
1001,39.37432,-75.01298000000001,116,53.926
1001,39.95523,-75.14957000000001,1,0
1001,39.95106000000001,-75.15237,2,.409
1001,39.95125,-75.15394000000001,3,.494
1001,39.95142000000001,-75.15556000000001,4,.58
1001,39.95165,-75.15714000000001,5,.666
1001,39.95176,-75.15864000000001,6,.746
1001,39.95204,-75.16014000000001,7,.827
1001,39.95226,-75.16220000000001,8,.938
1001,39.95559,-75.16292,9,1.215
1001,39.95738,-75.16046,10,1.472
1001,39.95719,-75.15895,11,1.553
1001,39.95698,-75.15729,12,1.643
1001,39.95678,-75.15575000000001,13,1.726
1001,39.95642,-75.15279000000001,14,1.885
1001,39.94756,-75.11792000000001,15,3.99
1001,39.94325000000001,-75.11908000000001,16,4.753
1001,39.90021,-75.12032000000001,17,8.532
1001,39.89872,-75.12036000000001,18,8.634
1001,39.89578,-75.12044,19,8.837
1001,39.89313000000001,-75.12051000000001,20,9.02
1001,39.88787000000001,-75.12061,21,9.383
1001,39.88261000000001,-75.12076,22,9.746
1001,39.88068000000001,-75.1216,23,9.893
1001,39.87953,-75.1225,24,9.986
1001,39.87869000000001,-75.12316000000001,25,10.053
1001,39.87303,-75.12503000000001,26,10.563
1001,39.87133,-75.12579000000001,27,10.689
1001,39.86909,-75.1254,28,10.844
1001,39.86701,-75.12518,29,10.989
1001,39.86492000000001,-75.12519,30,11.133
1001,39.8622,-75.12520000000001,31,11.321
1001,39.85611,-75.12522000000001,32,11.741
1001,39.85263,-75.12521000000001,33,11.981
1001,39.85018,-75.12520000000001,34,12.15
1001,39.84592000000001,-75.12519,35,12.444
1001,39.84426000000001,-75.12520000000001,36,12.559
1001,39.84164000000001,-75.12524000000001,37,12.74
1001,39.83336000000001,-75.1251,38,13.311
1001,39.82957,-75.12496,39,13.572
1001,39.82363,-75.12485000000001,40,13.982
1001,39.82129,-75.12480000000001,41,14.144
1001,39.81769000000001,-75.12472000000001,42,14.392
1001,39.81283000000001,-75.12461,43,14.728
1001,39.80993,-75.12461,44,14.928
1001,39.80505,-75.12452,45,15.264
1001,39.79735,-75.11758,46,15.917
1001,39.78231,-75.10054000000001,47,17.295
1001,39.7482,-75.11318,53,20.149
1001,39.73975,-75.11349000000001,54,20.733
1001,39.73599,-75.12155,55,21.292
1001,39.7334,-75.12495000000001,56,21.622
1001,39.72922000000001,-75.12781000000001,57,22.125
1001,39.72575000000001,-75.12448000000001,58,22.423
1001,39.71727000000001,-75.11635000000001,59,23.151
1002,39.71727000000001,-75.11635000000001,60,23.065
1002,39.71447000000001,-75.11366000000001,61,23.306
1002,39.71247,-75.11174000000001,62,23.478
1002,39.70613,-75.11123000000001,63,23.929
1002,39.70422000000001,-75.11173000000001,64,24.063
1002,39.70209000000001,-75.1093,65,24.313
1002,39.6797,-75.09767000000001,66,26.051
1002,39.67299000000001,-75.09585000000001,67,26.524
1002,39.66722,-75.09434,68,26.93
1002,39.66521,-75.09376,69,27.072
1002,39.66029,-75.09245,70,27.419
1002,39.65423000000001,-75.09084,71,27.846
1002,39.65181,-75.09020000000001,72,28.016
1002,39.64817,-75.08918000000001,73,28.273
1002,39.63353,-75.08524000000001,74,29.305
1002,39.61708,-75.08006,75,30.479
1002,39.61054,-75.07384,76,31.047
1002,39.59584,-75.06335,77,32.206
1002,39.58157000000001,-75.05147000000001,78,33.38
1002,39.57743000000001,-75.04717000000001,79,33.747
1002,39.57295000000001,-75.05259000000001,80,34.296
1002,39.56577,-75.03947000000001,81,35.311
1002,39.55705,-75.03199000000001,82,36.033
1002,39.55242000000001,-75.02810000000001,83,36.415
1002,39.54658000000001,-75.02503,84,36.851
1002,39.53511,-75.02251000000001,85,37.66
1002,39.51936000000001,-75.02374,86,38.749
1002,39.50267,-75.02503,87,39.902
1002,39.49566,-75.02561,88,40.387
1002,39.49255,-75.04219000000001,89,41.543
1002,39.48679000000001,-75.04115,90,42.05
1002,39.48650000000001,-75.0351,91,42.374
1002,39.4873,-75.03421,92,42.612
1002,39.48621,-75.02879,93,42.952
1002,39.48572,-75.01848000000001,94,43.651
1002,39.48548,-75.01346000000001,95,43.92
1002,39.48542,-75.01078000000001,96,44.063
1002,39.48524,-75.00734,97,44.247
1002,39.4849,-75.00028,98,44.625
1002,39.47741000000001,-75.00164000000001,99,45.211
1002,39.47015,-75.00425000000001,100,45.733
1002,39.46038,-75.00861,101,46.446
1002,39.45113000000001,-75.01267,102,47.12
1002,39.44496,-75.0154,103,47.57
1002,39.43869,-75.01819,104,48.028
1002,39.41928,-75.02767,105,49.476
1002,39.41561,-75.02971000000001,106,49.752
1002,39.41145,-75.03198,107,50.063
1002,39.40471,-75.03781000000001,108,50.746
1002,39.40024,-75.03734,109,51.055
1002,39.39741,-75.03715000000001,110,51.251
1002,39.39264,-75.03584000000001,111,51.594
1002,39.38699,-75.03256,112,52.021
1002,39.38457,-75.03115000000001,113,52.204
1002,39.38136,-75.02931000000001,114,52.447
1002,39.37462,-75.02549,115,52.955
1002,39.40077,-75.01815000000001,121,55.934
1002,39.40448000000001,-75.01924000000001,122,56.232
1002,39.40277,-75.02630000000001,123,56.631
1002,39.40241,-75.03194000000001,124,56.933
1002,39.40216,-75.03595,125,57.149
1002,39.76277,-75.10848,52,19.026
1002,39.75671000000001,-75.11041,53,19.456
1002,39.7482,-75.11318,54,20.063
1002,39.73975,-75.11349000000001,55,20.647
1002,39.73599,-75.12155,56,21.207
1002,39.37117000000001,-75.02216,116,53.303
1002,39.37432,-75.01298000000001,117,53.84
1002,39.38313,-75.01559,118,54.658
1002,39.38877,-75.01862000000001,119,55.105
1002,39.39353000000001,-75.01828,120,55.434
1002,39.95523,-75.14957000000001,1,0
1002,39.95106000000001,-75.15237,2,.409
1002,39.95125,-75.15394000000001,3,.494
1002,39.95142000000001,-75.15556000000001,4,.58
1002,39.95165,-75.15714000000001,5,.666
1002,39.95176,-75.15864000000001,6,.746
1002,39.95204,-75.16014000000001,7,.827
1002,39.95226,-75.16220000000001,8,.938
1002,39.95559,-75.16292,9,1.215
1002,39.95738,-75.16046,10,1.472
1002,39.95719,-75.15895,11,1.553
1002,39.95698,-75.15729,12,1.643
1002,39.95678,-75.15575000000001,13,1.726
1002,39.95642,-75.15279000000001,14,1.885
1002,39.94756,-75.11792000000001,15,3.99
1002,39.94336000000001,-75.11856,16,4.716
1002,39.94344,-75.11857000000001,17,4.722
1002,39.90021,-75.12032000000001,18,8.446
1002,39.89872,-75.12036000000001,19,8.549
1002,39.89578,-75.12044,20,8.752
1002,39.89313000000001,-75.12051000000001,21,8.934
1002,39.88787000000001,-75.12061,22,9.297
1002,39.88261000000001,-75.12076,23,9.66
1002,39.88068000000001,-75.1216,24,9.807
1002,39.87953,-75.1225,25,9.9
1002,39.87869000000001,-75.12316000000001,26,9.968
1002,39.87303,-75.12503000000001,27,10.477
1002,39.87133,-75.12579000000001,28,10.603
1002,39.86909,-75.1254,29,10.758
1002,39.86701,-75.12518,30,10.904
1002,39.86492000000001,-75.12519,31,11.048
1002,39.8622,-75.12520000000001,32,11.235
1002,39.85611,-75.12522000000001,33,11.656
1002,39.85263,-75.12521000000001,34,11.896
1002,39.85018,-75.12520000000001,35,12.065
1002,39.84592000000001,-75.12519,36,12.359
1002,39.84426000000001,-75.12520000000001,37,12.473
1002,39.84164000000001,-75.12524000000001,38,12.654
1002,39.83336000000001,-75.1251,39,13.225
1002,39.82957,-75.12496,40,13.487
1002,39.82363,-75.12485000000001,41,13.897
1002,39.82129,-75.12480000000001,42,14.058
1002,39.81769000000001,-75.12472000000001,43,14.306
1002,39.81283000000001,-75.12461,44,14.642
1002,39.80993,-75.12461,45,14.842
1002,39.80505,-75.12452,46,15.179
1002,39.79735,-75.11758,47,15.831
1002,39.78231,-75.10054000000001,48,17.21
1002,39.77941000000001,-75.09712,49,17.48
1002,39.77863,-75.10106,50,17.791
1002,39.76537,-75.10764,51,18.841
1002,39.7334,-75.12495000000001,57,21.536
1002,39.72922000000001,-75.12781000000001,58,22.039
1002,39.72575000000001,-75.12448000000001,59,22.337
1003,39.70429,-75.11152000000001,1,.014
1003,39.70627,-75.11104,2,.153
1003,39.71266000000001,-75.11175,3,.604
1003,39.7147,-75.11370000000001,4,.779
1003,39.71773,-75.11658000000001,5,1.039
1003,39.72271000000001,-75.12144000000001,6,1.469
1003,39.7259,-75.12447,7,1.742
1003,39.72918000000001,-75.12762000000001,8,2.023
1003,39.7308,-75.12913,9,2.161
1003,39.73457000000001,-75.12108000000001,10,2.756
1003,39.73597,-75.12139000000001,11,2.86
1003,39.73977,-75.11335000000001,12,3.426
1003,39.74789000000001,-75.11306,13,3.988
1003,39.75688,-75.11023,14,4.628
1003,39.76233000000001,-75.10846000000001,15,5.016
1003,39.76540000000001,-75.10747000000001,16,5.234
1003,39.77824,-75.10333,17,6.147
1003,39.77852,-75.10107000000001,18,6.279
1003,39.77932000000001,-75.09664000000001,19,6.569
1003,39.78279000000001,-75.10072000000001,20,6.892
1003,39.78454,-75.10292000000001,21,7.06
1003,39.79724,-75.11719000000001,22,8.22
1003,39.80342,-75.12362,23,8.768
1003,39.81046000000001,-75.12440000000001,24,9.265
1003,39.81319000000001,-75.12441000000001,25,9.454
1003,39.81788,-75.12455,26,9.777
1003,39.81961,-75.1246,27,9.897
1003,39.82117,-75.12463000000001,28,10.004
1003,39.82385,-75.12469,29,10.189
1003,39.82996,-75.12480000000001,30,10.611
1003,39.83428000000001,-75.12484000000001,31,10.909
1003,39.84123,-75.12499000000001,32,11.388
1003,39.84461,-75.12502000000001,33,11.622
1003,39.84695000000001,-75.12501,34,11.783
1003,39.85166,-75.12505,35,12.108
1003,39.85646000000001,-75.12507000000001,36,12.439
1003,39.86144,-75.12505,37,12.783
1003,39.86506,-75.12504000000001,38,13.033
1003,39.86753,-75.12503000000001,39,13.203
1003,39.86888,-75.12520000000001,40,13.296
1003,39.87162,-75.12567,41,13.487
1003,39.87299,-75.12487,42,13.596
1003,39.87864,-75.12298000000001,43,14.136
1003,39.87925000000001,-75.12251000000001,44,14.185
1003,39.88081,-75.12130000000001,45,14.31
1003,39.88796000000001,-75.12043000000001,46,14.81
1003,39.89257000000001,-75.12033000000001,47,15.128
1003,39.89585,-75.12027,48,15.355
1003,39.90012,-75.12015000000001,49,15.649
1003,39.94325000000001,-75.11908000000001,50,19.982
1003,39.94624,-75.11841000000001,51,20.193
1003,39.94856,-75.1178,52,20.52
1003,39.95523,-75.14957000000001,53,22.752
1004,39.4849,-75.00028,60,44.02
1004,39.47741000000001,-75.00164000000001,61,44.606
1004,39.47015,-75.00425000000001,62,45.128
1004,39.46038,-75.00861,63,45.841
1004,39.45113000000001,-75.01267,64,46.515
1004,39.44496,-75.0154,65,46.965
1004,39.40024,-75.03734,71,50.45
1004,39.39741,-75.03715000000001,72,50.646
1004,39.39264,-75.03584000000001,73,50.988
1004,39.38699,-75.03256,74,51.416
1004,39.38457,-75.03115000000001,75,51.599
1004,39.38136,-75.02931000000001,76,51.842
1004,39.37462,-75.02549,77,52.35
1004,39.37117000000001,-75.02216,78,52.698
1004,39.37432,-75.01298000000001,79,53.235
1004,39.38313,-75.01559,80,54.053
1004,39.38877,-75.01862000000001,81,54.5
1004,39.39353000000001,-75.01828,82,54.829
1004,39.40077,-75.01815000000001,83,55.329
1004,39.40448000000001,-75.01924000000001,84,55.626
1004,39.40277,-75.02630000000001,85,56.025
1004,39.40241,-75.03194000000001,86,56.328
1004,39.40216,-75.03595,87,56.544
1004,39.95106000000001,-75.15237,2,.409
1004,39.95125,-75.15394000000001,3,.494
1004,39.95142000000001,-75.15556000000001,4,.58
1004,39.95165,-75.15714000000001,5,.666
1004,39.95176,-75.15864000000001,6,.746
1004,39.43869,-75.01819,66,47.423
1004,39.41928,-75.02767,67,48.871
1004,39.41561,-75.02971000000001,68,49.146
1004,39.41145,-75.03198,69,49.458
1004,39.40471,-75.03781000000001,70,50.141
1004,39.95523,-75.14957000000001,1,0
1004,39.95204,-75.16014000000001,7,.827
1004,39.95226,-75.16220000000001,8,.938
1004,39.95559,-75.16292,9,1.215
1004,39.95738,-75.16046,10,1.472
1004,39.95719,-75.15895,11,1.553
1004,39.95698,-75.15729,12,1.643
1004,39.95678,-75.15575000000001,13,1.726
1004,39.95642,-75.15279000000001,14,1.885
1004,39.94756,-75.11792000000001,15,3.99
1004,39.94336000000001,-75.11856,16,4.716
1004,39.94344,-75.11857000000001,17,4.722
1004,39.73599,-75.12155,18,20.601
1004,39.7334,-75.12495000000001,19,20.931
1004,39.72922000000001,-75.12781000000001,20,21.434
1004,39.72575000000001,-75.12448000000001,21,21.732
1004,39.71727000000001,-75.11635000000001,22,22.46
1004,39.71447000000001,-75.11366000000001,23,22.7
1004,39.71247,-75.11174000000001,24,22.872
1004,39.70613,-75.11123000000001,25,23.323
1004,39.70422000000001,-75.11173000000001,26,23.458
1004,39.70209000000001,-75.1093,27,23.707
1004,39.6797,-75.09767000000001,28,25.446
1004,39.67299000000001,-75.09585000000001,29,25.919
1004,39.66722,-75.09434,30,26.325
1004,39.66521,-75.09376,31,26.467
1004,39.66029,-75.09245,32,26.813
1004,39.65423000000001,-75.09084,33,27.24
1004,39.65181,-75.09020000000001,34,27.411
1004,39.64817,-75.08918000000001,35,27.668
1004,39.63353,-75.08524000000001,36,28.699
1004,39.61708,-75.08006,37,29.874
1004,39.61054,-75.07384,38,30.442
1004,39.59584,-75.06335,39,31.6
1004,39.58157000000001,-75.05147000000001,40,32.775
1004,39.57743000000001,-75.04717000000001,41,33.141
1004,39.57295000000001,-75.05259000000001,42,33.691
1004,39.56577,-75.03947000000001,43,34.706
1004,39.55705,-75.03199000000001,44,35.428
1004,39.55242000000001,-75.02810000000001,45,35.809
1004,39.54658000000001,-75.02503,46,36.246
1004,39.53511,-75.02251000000001,47,37.055
